Description,Transaction Date,Transaction Time,Tax Type,Transaction Type,Refund Type,Product Title,Product id,Product Type,Sku Id,Hardware,Buyer Country,Buyer State,Buyer Postal Code,Buyer Currency,Amount (Buyer Currency),Currency Conversion Rate,Merchant Currency,Amount (Merchant Currency)
GPA.3345-7935-9165-96237,"Jun 23, 2021",4:36:48 PM PDT,,Google fee,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,ocean,US,MA,02721,USD,-1.05,0.83835,EUR,-0.88
GPA.3305-3617-8699-27480,"Jun 23, 2021",10:19:52 PM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,mdh5lm,US,UT,84601,USD,5.49,0.8387,EUR,4.6
GPA.3305-3617-8699-27480,"Jun 23, 2021",10:19:52 PM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,mdh5lm,US,UT,84601,USD,-1.65,0.8387,EUR,-1.38
GPA.3337-1198-3461-63734,"Jun 24, 2021",12:57:35 AM PDT,,Charge,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,dreamqltesq,US,TX,79416,USD,3.49,0.8388,EUR,2.93
GPA.3337-1198-3461-63734,"Jun 24, 2021",12:57:35 AM PDT,,Google fee,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,dreamqltesq,US,TX,79416,USD,-1.05,0.8388,EUR,-0.88
GPA.3368-3540-1746-95779,"Jun 24, 2021",12:58:05 AM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,dreamqltesq,US,TX,79416,USD,5.49,0.8388,EUR,4.61
GPA.3368-3540-1746-95779,"Jun 24, 2021",12:58:05 AM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,dreamqltesq,US,TX,79416,USD,-1.65,0.8388,EUR,-1.38
GPA.3354-0164-6083-06090,"Jun 24, 2021",1:57:23 AM PDT,,Charge,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,gtaxlwifi,US,NC,28719,USD,3.49,0.83805,EUR,2.92
GPA.3354-0164-6083-06090,"Jun 24, 2021",1:57:23 AM PDT,,Google fee,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,gtaxlwifi,US,NC,28719,USD,-1.05,0.83805,EUR,-0.88
GPA.3362-7045-0629-46854,"Jun 24, 2021",4:45:37 AM PDT,,Charge,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,a20p,US,TN,37357,USD,3.49,0.8372,EUR,2.92
GPA.3362-7045-0629-46854,"Jun 24, 2021",4:45:37 AM PDT,,Google fee,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,a20p,US,TN,37357,USD,-1.05,0.8372,EUR,-0.88
GPA.3329-6707-4994-36006,"Jun 24, 2021",7:31:57 AM PDT,,Charge,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,dreamlte,DE,,16816,EUR,1.76,1.0,EUR,1.76
GPA.3375-3830-9623-73959,"Jun 24, 2021",8:17:47 AM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,a3y17lte,AT,,5020,EUR,2.91,1.0,EUR,2.91
GPA.3310-9740-7005-09493,"Jun 24, 2021",9:46:20 AM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,nairo,US,WY,82501,USD,5.49,0.8384,EUR,4.6
GPA.3310-9740-7005-09493,"Jun 24, 2021",9:46:20 AM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,nairo,US,WY,82501,USD,-1.65,0.8384,EUR,-1.38
GPA.3319-5985-3914-26765,"Jun 24, 2021",9:47:29 AM PDT,,Charge,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,nairo,US,WY,82501,USD,3.49,0.8384,EUR,2.93
GPA.3319-5985-3914-26765,"Jun 24, 2021",9:47:29 AM PDT,,Google fee,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,nairo,US,WY,82501,USD,-1.05,0.8384,EUR,-0.88
GPA.3390-3187-7556-97128,"Jun 24, 2021",11:04:00 AM PDT,,Charge,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,G0370WW,US,SC,29178,USD,3.49,0.83835,EUR,2.93
GPA.3390-3187-7556-97128,"Jun 24, 2021",11:04:00 AM PDT,,Google fee,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,G0370WW,US,SC,29178,USD,-1.05,0.83835,EUR,-0.88
GPA.3383-7692-9341-05375,"Jun 24, 2021",11:05:27 AM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,G0370WW,US,SC,29178,USD,5.49,0.83835,EUR,4.6
GPA.3383-7692-9341-05375,"Jun 24, 2021",11:05:27 AM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,G0370WW,US,SC,29178,USD,-1.65,0.83835,EUR,-1.38
GPA.3379-9800-2847-88013,"Jun 24, 2021",11:44:12 AM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,a02q,US,NY,13904,USD,5.49,0.83835,EUR,4.6
GPA.3379-9800-2847-88013,"Jun 24, 2021",11:44:12 AM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,a02q,US,NY,13904,USD,-1.65,0.83835,EUR,-1.38
GPA.3380-1634-9090-29011,"Jun 24, 2021",12:01:21 PM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,dreamqltesq,US,MI,49329,USD,5.49,0.8382,EUR,4.6
GPA.3380-1634-9090-29011,"Jun 24, 2021",12:01:21 PM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,dreamqltesq,US,MI,49329,USD,-1.65,0.8382,EUR,-1.38
GPA.3353-0044-4166-65366,"Jun 24, 2021",4:01:37 PM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,p3q,US,MO,64054,USD,5.49,0.83805,EUR,4.6
GPA.3353-0044-4166-65366,"Jun 24, 2021",4:01:37 PM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,p3q,US,MO,64054,USD,-1.65,0.83805,EUR,-1.38
GPA.3379-5550-1467-57508,"Jun 24, 2021",9:49:24 PM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,c2q,US,NE,68116,USD,5.49,0.8376,EUR,4.6
GPA.3379-5550-1467-57508,"Jun 24, 2021",9:49:24 PM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,c2q,US,NE,68116,USD,-1.65,0.8376,EUR,-1.38
GPA.3308-4652-4688-61381,"Jun 25, 2021",3:51:59 AM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,r8q,US,NV,89030,USD,5.49,0.83735,EUR,4.6
GPA.3308-4652-4688-61381,"Jun 25, 2021",3:51:59 AM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,r8q,US,NV,89030,USD,-1.65,0.83735,EUR,-1.38
GPA.3318-4864-5728-53958,"Jun 25, 2021",3:52:11 AM PDT,,Charge,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,r8q,US,NV,89030,USD,3.49,0.83735,EUR,2.92
GPA.3318-4864-5728-53958,"Jun 25, 2021",3:52:11 AM PDT,,Google fee,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,r8q,US,NV,89030,USD,-1.05,0.83735,EUR,-0.88
GPA.3343-8868-3649-26373,"Jun 25, 2021",5:21:20 AM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,TokyoPro,GB,,EN9 2AL,GBP,2.44,1.1636,EUR,2.84
GPA.3321-9053-5248-29517,"Jun 25, 2021",6:41:35 AM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,x1q,US,WA,98092,USD,5.49,0.83725,EUR,4.6
GPA.3321-9053-5248-29517,"Jun 25, 2021",6:41:35 AM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,x1q,US,WA,98092,USD,-1.65,0.83725,EUR,-1.38
GPA.3357-5510-4589-23172,"Jun 25, 2021",9:42:02 AM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,beyond1,MX,,06666,MXN,93.97,0.042264,EUR,3.97
GPA.3357-5510-4589-23172,"Jun 25, 2021",9:42:02 AM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,beyond1,MX,,06666,MXN,-28.19,0.042264,EUR,-1.19
GPA.3325-3987-9353-49110,"Jun 25, 2021",3:18:39 PM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,x1q,US,AR,71833,USD,5.49,0.8378,EUR,4.6
GPA.3325-3987-9353-49110,"Jun 25, 2021",3:18:39 PM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,x1q,US,AR,71833,USD,-1.65,0.8378,EUR,-1.38
GPA.3300-7371-5721-63416,"Jun 25, 2021",7:03:16 PM PDT,,Charge,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,M863,US,MA,01475,USD,3.49,0.8378,EUR,2.92
GPA.3300-7371-5721-63416,"Jun 25, 2021",7:03:16 PM PDT,,Google fee,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,M863,US,MA,01475,USD,-1.05,0.8378,EUR,-0.88
GPA.3375-3586-6409-27783,"Jun 26, 2021",9:47:34 AM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,r7,US,CO,80521,USD,5.49,0.8378,EUR,4.6
GPA.3375-3586-6409-27783,"Jun 26, 2021",9:47:34 AM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,r7,US,CO,80521,USD,-1.65,0.8378,EUR,-1.38
GPA.3376-6643-6536-05189,"Jun 26, 2021",9:48:14 AM PDT,,Charge,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,r7,US,CO,80521,USD,3.49,0.8378,EUR,2.92
GPA.3376-6643-6536-05189,"Jun 26, 2021",9:48:14 AM PDT,,Google fee,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,r7,US,CO,80521,USD,-1.05,0.8378,EUR,-0.88
GPA.3327-2677-7206-49513,"Jun 26, 2021",2:08:06 PM PDT,,Charge,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,t2q,US,TX,76557,USD,3.49,0.8378,EUR,2.92
GPA.3327-2677-7206-49513,"Jun 26, 2021",2:08:06 PM PDT,,Google fee,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,t2q,US,TX,76557,USD,-1.05,0.8378,EUR,-0.88
GPA.3348-6072-7119-84019,"Jun 26, 2021",4:29:34 PM PDT,,Charge,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,crownqltesq,US,WV,26301,USD,3.49,0.8378,EUR,2.92
GPA.3348-6072-7119-84019,"Jun 26, 2021",4:29:34 PM PDT,,Google fee,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,crownqltesq,US,WV,26301,USD,-1.05,0.8378,EUR,-0.88
GPA.3328-8557-0701-10294,"Jun 26, 2021",4:29:49 PM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,crownqltesq,US,WV,26301,USD,5.49,0.8378,EUR,4.6
GPA.3328-8557-0701-10294,"Jun 26, 2021",4:29:49 PM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,crownqltesq,US,WV,26301,USD,-1.65,0.8378,EUR,-1.38
GPA.3331-5897-4358-23105,"Jun 26, 2021",6:50:08 PM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,a11q,US,AZ,85635,USD,5.49,0.8378,EUR,4.6
GPA.3331-5897-4358-23105,"Jun 26, 2021",6:50:08 PM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,a11q,US,AZ,85635,USD,-1.65,0.8378,EUR,-1.38
GPA.3349-2987-7034-86430,"Jun 27, 2021",8:12:01 AM PDT,,Charge,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,taimen,CA,BC,V9A 4C4,CAD,4.49,0.68161,EUR,3.06
GPA.3349-2987-7034-86430,"Jun 27, 2021",8:12:01 AM PDT,,Google fee,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,taimen,CA,BC,V9A 4C4,CAD,-1.35,0.68161,EUR,-0.92
GPA.3352-5138-9842-19170,"Jun 27, 2021",10:20:44 AM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,c1q,US,MI,48453,USD,5.49,0.8378,EUR,4.6
GPA.3352-5138-9842-19170,"Jun 27, 2021",10:20:44 AM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,c1q,US,MI,48453,USD,-1.65,0.8378,EUR,-1.38
GPA.3316-3977-4693-26425,"Jun 27, 2021",10:21:02 AM PDT,,Charge,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,c1q,US,MI,48453,USD,3.49,0.8378,EUR,2.92
GPA.3316-3977-4693-26425,"Jun 27, 2021",10:21:02 AM PDT,,Google fee,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,c1q,US,MI,48453,USD,-1.05,0.8378,EUR,-0.88
GPA.3343-8027-1905-20052,"Jun 27, 2021",2:35:25 PM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,greatqlte,US,OK,73005,USD,5.49,0.8379,EUR,4.6
GPA.3343-8027-1905-20052,"Jun 27, 2021",2:35:25 PM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,greatqlte,US,OK,73005,USD,-1.65,0.8379,EUR,-1.38
GPA.3389-3266-1485-01792,"Jun 27, 2021",4:23:18 PM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,p3s,GB,,DN200HS,GBP,2.44,1.1633,EUR,2.84
GPA.3366-3987-1814-26947,"Jun 27, 2021",4:50:13 PM PDT,,Charge,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,jackpotltecan,CA,ON,n2m1x1,CAD,4.49,0.68117,EUR,3.06
GPA.3366-3987-1814-26947,"Jun 27, 2021",4:50:13 PM PDT,,Google fee,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,jackpotltecan,CA,ON,n2m1x1,CAD,-1.35,0.68117,EUR,-0.92
GPA.3329-5126-1987-28498,"Jun 27, 2021",6:59:52 PM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,a10e,US,AZ,85710,USD,5.49,0.83765,EUR,4.6
GPA.3329-5126-1987-28498,"Jun 27, 2021",6:59:52 PM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,a10e,US,AZ,85710,USD,-1.65,0.83765,EUR,-1.38
GPA.3356-7871-7879-48433,"Jun 28, 2021",8:49:29 AM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,beyond2q,US,IL,60073,USD,5.49,0.83855,EUR,4.6
GPA.3356-7871-7879-48433,"Jun 28, 2021",8:49:29 AM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,beyond2q,US,IL,60073,USD,-1.65,0.83855,EUR,-1.38
GPA.3362-7669-3224-80151,"Jun 28, 2021",8:50:24 AM PDT,,Charge,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,beyond2q,US,IL,60073,USD,3.49,0.83855,EUR,2.93
GPA.3362-7669-3224-80151,"Jun 28, 2021",8:50:24 AM PDT,,Google fee,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,beyond2q,US,IL,60073,USD,-1.05,0.83855,EUR,-0.88
GPA.3363-4763-9709-46720,"Jun 28, 2021",9:19:43 AM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,r8q,US,MS,39047,USD,5.49,0.8384,EUR,4.6
GPA.3363-4763-9709-46720,"Jun 28, 2021",9:19:43 AM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,r8q,US,MS,39047,USD,-1.65,0.8384,EUR,-1.38
GPA.3396-7658-2039-18732,"Jun 28, 2021",9:25:07 AM PDT,,Charge,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,o1q,US,PA,19150,USD,3.49,0.8384,EUR,2.93
GPA.3396-7658-2039-18732,"Jun 28, 2021",9:25:07 AM PDT,,Google fee,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,o1q,US,PA,19150,USD,-1.05,0.8384,EUR,-0.88
GPA.3364-1576-5378-48043,"Jun 28, 2021",10:24:53 AM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,a52xq,US,PA,17090,USD,5.49,0.8377,EUR,4.6
GPA.3364-1576-5378-48043,"Jun 28, 2021",10:24:53 AM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,a52xq,US,PA,17090,USD,-1.65,0.8377,EUR,-1.38
GPA.3336-3078-5575-07737,"Jun 28, 2021",10:26:00 AM PDT,,Charge,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,a52xq,US,PA,17090,USD,3.49,0.8377,EUR,2.92
GPA.3336-3078-5575-07737,"Jun 28, 2021",10:26:00 AM PDT,,Google fee,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,a52xq,US,PA,17090,USD,-1.05,0.8377,EUR,-0.88
GPA.3347-8070-5693-92001,"Jun 28, 2021",12:09:54 PM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,woods_f,NL,,3225BT,EUR,2.88,1.0,EUR,2.88
GPA.3333-7724-6515-04061,"Jun 28, 2021",1:54:52 PM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,gta3xlwifi,US,IL,62220,USD,5.49,0.83865,EUR,4.6
GPA.3333-7724-6515-04061,"Jun 28, 2021",1:54:52 PM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,gta3xlwifi,US,IL,62220,USD,-1.65,0.83865,EUR,-1.38
GPA.3367-0764-0181-60203,"Jun 28, 2021",3:47:22 PM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,HWPOT-H,ES,MADRID,28043,EUR,2.88,1.0,EUR,2.88
GPA.3397-2314-9010-01237,"Jun 28, 2021",5:39:48 PM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,OnePlus7TTMO,US,TX,76123,USD,5.49,0.8386,EUR,4.6
GPA.3397-2314-9010-01237,"Jun 28, 2021",5:39:48 PM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,OnePlus7TTMO,US,TX,76123,USD,-1.65,0.8386,EUR,-1.38
GPA.3314-5303-6397-09661,"Jun 28, 2021",5:40:04 PM PDT,,Charge,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,OnePlus7TTMO,US,TX,76123,USD,3.49,0.8386,EUR,2.93
GPA.3314-5303-6397-09661,"Jun 28, 2021",5:40:04 PM PDT,,Google fee,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,OnePlus7TTMO,US,TX,76123,USD,-1.05,0.8386,EUR,-0.88
GPA.3324-3285-0983-86076,"Jun 28, 2021",8:05:14 PM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,p3q,US,WA,98671,USD,5.49,0.839,EUR,4.61
GPA.3324-3285-0983-86076,"Jun 28, 2021",8:05:14 PM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,p3q,US,WA,98671,USD,-1.65,0.839,EUR,-1.38
GPA.3378-0318-7303-99758,"Jun 28, 2021",8:38:14 PM PDT,,Charge,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,r8q,US,NE,68873,USD,3.49,0.839,EUR,2.93
GPA.3378-0318-7303-99758,"Jun 28, 2021",8:38:14 PM PDT,,Google fee,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,r8q,US,NE,68873,USD,-1.05,0.839,EUR,-0.88
GPA.3395-1943-0020-31287,"Jun 29, 2021",4:12:40 PM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,cv7as,US,KY,40447,USD,5.49,0.84035,EUR,4.61
GPA.3395-1943-0020-31287,"Jun 29, 2021",4:12:40 PM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,cv7as,US,KY,40447,USD,-1.65,0.84035,EUR,-1.39
GPA.3322-7647-8704-49313,"Jun 29, 2021",4:39:57 PM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,a20p,US,PA,19094,USD,5.49,0.84035,EUR,4.61
GPA.3322-7647-8704-49313,"Jun 29, 2021",4:39:57 PM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,a20p,US,PA,19094,USD,-1.65,0.84035,EUR,-1.39
GPA.3353-4371-7837-70852,"Jun 29, 2021",9:36:59 PM PDT,,Charge,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,a10e,US,AZ,85710,USD,3.49,0.8402,EUR,2.93
GPA.3353-4371-7837-70852,"Jun 29, 2021",9:36:59 PM PDT,,Google fee,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,a10e,US,AZ,85710,USD,-1.05,0.8402,EUR,-0.88
GPA.3327-0376-2469-31721,"Jun 30, 2021",10:31:48 AM PDT,,Charge,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,a71xq,US,UT,84057,USD,3.49,0.8439,EUR,2.95
GPA.3327-0376-2469-31721,"Jun 30, 2021",10:31:48 AM PDT,,Google fee,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,a71xq,US,UT,84057,USD,-1.05,0.8439,EUR,-0.89
GPA.3330-6661-2609-28630,"Jun 30, 2021",12:26:41 PM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,y2q,US,MN,55906,USD,5.49,0.8436,EUR,4.63
GPA.3330-6661-2609-28630,"Jun 30, 2021",12:26:41 PM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,y2q,US,MN,55906,USD,-1.65,0.8436,EUR,-1.39
GPA.3342-3862-4761-84575,"Jun 30, 2021",12:27:11 PM PDT,,Charge,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,y2q,US,MN,55906,USD,3.49,0.8436,EUR,2.94
GPA.3342-3862-4761-84575,"Jun 30, 2021",12:27:11 PM PDT,,Google fee,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,y2q,US,MN,55906,USD,-1.05,0.8436,EUR,-0.89
GPA.3384-0589-9175-60970,"Jun 30, 2021",5:43:22 PM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,starqltesq,US,NY,14882,USD,5.49,0.8433,EUR,4.63
GPA.3384-0589-9175-60970,"Jun 30, 2021",5:43:22 PM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,starqltesq,US,NY,14882,USD,-1.65,0.8433,EUR,-1.39
GPA.3369-6712-0962-26142,"Jun 30, 2021",5:54:17 PM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,dream2qltesq,US,OR,97405,USD,5.49,0.8433,EUR,4.63
GPA.3369-6712-0962-26142,"Jun 30, 2021",5:54:17 PM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,dream2qltesq,US,OR,97405,USD,-1.65,0.8433,EUR,-1.39
GPA.3304-7443-9895-25973,"Jun 30, 2021",5:54:26 PM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,starqltesq,US,OR,97444,USD,5.49,0.8433,EUR,4.63
