Transaction ID,Date,Timestamp,Tax Status,Transaction Type,Refund Type,Product Title,Product ID,Product Type,SKU ID,Hardware,Country of Buyer,Buyer State,Buyer Postal Code,Buyer Currency,Amount (Buyer Currency),Currency Conversion Rate,Merchant Currency,Amount (Merchant Currency),Base Plan ID,Offer ID,Financial Status,Device Model,Currency of Sale,Item Price,Taxes Collected,Charged Amount,City of Buyer,State of Buyer
GPA.3351-6531-1415-50481,2021-11-13,1636831422,,,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,premium,,US,,34465,,,,,,,,Charged,channel,USD,3.49,0.0,3.49,BEVERLY HILLS,FL
GPA.3383-1794-9630-74263,2021-11-13,1636831902,,,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,unlockcharactermanager,,US,,34465,,,,,,,,Charged,channel,USD,5.49,0.0,5.49,BEVERLY HILLS,FL
GPA.3348-7925-3698-43889,2021-11-13,1636834206,,,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,premium,,NZ,,8061,,,,,,,,Charged,r8q,NZD,4.34,0.65,4.99,,
GPA.3336-2860-0024-60865,2021-11-13,1636834242,,,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,unlockcharactermanager,,NZ,,8061,,,,,,,,Charged,r8q,NZD,6.95,1.04,7.99,,
GPA.3332-0590-0037-08759,2021-11-14,1636849724,,,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,unlockcharactermanager,,US,,62002,,,,,,,,Charged,p3q,USD,5.49,0.37,5.86,Alton,IL
GPA.3320-1869-5019-99866,2021-11-14,1636859958,,,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,premium,,US,,64114,,,,,,,,Charged,borneo,USD,3.49,0.0,3.49,KANSAS CITY,MO
GPA.3370-3928-2081-80580,2021-11-14,1636867027,,,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,unlockcharactermanager,,US,,72422,,,,,,,,Charged,a11q,USD,5.49,0.0,5.49,CORNING,AR
GPA.3395-4201-8501-26361,2021-11-14,1636867041,,,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,premium,,US,,72422,,,,,,,,Charged,a11q,USD,3.49,0.0,3.49,CORNING,AR
GPA.3378-7525-7679-09182,2021-11-14,1636869164,,,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,unlockcharactermanager,,US,,27127,,,,,,,,Charged,caymanlm,USD,5.49,0.38,5.87,UNINCORPORATED,NC
GPA.3370-2924-0554-69950,2021-11-14,1636869406,,,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,premium,,US,,49079,,,,,,,,Charged,y2q,USD,3.49,0.21,3.70,LAWRENCE,MI
GPA.3330-1050-0393-74754,2021-11-14,1636871004,,,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,unlockcharactermanager,,US,,30701,,,,,,,,Charged,a10e,USD,5.49,0.0,5.49,CALHOUN,GA
GPA.3339-6566-0551-91624,2021-11-14,1636872330,,,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,unlockcharactermanager,,US,,49079,,,,,,,,Charged,y2q,USD,5.49,0.33,5.82,LAWRENCE,MI
GPA.3356-0287-1621-30537,2021-11-14,1636914257,,,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,unlockcharactermanager,,US,,61330,,,,,,,,Charged,r8q,USD,5.49,0.39,5.88,ARLINGTON,IL
GPA.3349-4187-8897-82054,2021-11-14,1636914282,,,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,premium,,US,,61330,,,,,,,,Charged,r8q,USD,3.49,0.25,3.74,ARLINGTON,IL
GPA.3347-2571-1166-93738,2021-11-14,1636917660,,,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,unlockcharactermanager,,CH,,8905,,,,,,,,Charged,r8q,CHF,5.60,0.0,5.60,Arni,
GPA.3367-2961-6425-36514,2021-11-14,1636918604,,,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,unlockcharactermanager,,US,,77084,,,,,,,,Charged,oriole,USD,5.49,0.45,5.94,Houston,TX
GPA.3346-4113-4964-76184,2021-11-14,1636929217,,,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,unlockcharactermanager,,US,,59802,,,,,,,,Charged,c1q,USD,5.49,0.0,5.49,MISSOULA,MT
GPA.3326-1317-1656-27728,2021-11-14,1636929241,,,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,premium,,US,,59802,,,,,,,,Charged,c1q,USD,3.49,0.0,3.49,MISSOULA,MT
GPA.3370-4699-6968-36179,2021-11-14,1636930945,,,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,unlockcharactermanager,,US,,98368,,,,,,,,Charged,beyond0q,USD,5.49,0.5,5.99,PORT TOWNSEND,WA
GPA.3368-2878-0047-28107,2021-11-15,1636938791,,,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,premium,,US,,63052,,,,,,,,Charged,gta3xlwifi,USD,3.49,0.0,3.49,IMPERIAL,MO
GPA.3300-7582-4858-95713,2021-11-15,1636942857,,,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,premium,,US,,63366,,,,,,,,Charged,beyond1q,USD,3.49,0.0,3.49,O FALLON,MO
GPA.3312-1028-2583-22754,2021-11-15,1636945215,,,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,unlockcharactermanager,,US,,90650,,,,,,,,Charged,cruiserltesq,USD,5.49,0.0,5.49,CERRITOS,CA
GPA.3312-0824-5079-87663,2021-11-15,1636945242,,,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,premium,,US,,90650,,,,,,,,Charged,cruiserltesq,USD,3.49,0.0,3.49,CERRITOS,CA
GPA.3339-5453-4103-25870,2021-11-15,1637000471,,,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,premium,,GB,,,,,,,,,,Charged,a41,GBP,2.16,0.43,2.59,,
GPA.3359-1775-2325-10138,2021-11-15,1637000718,,,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,premium,,US,,60585,,,,,,,,Charged,o1q,USD,3.49,0.29,3.78,PLAINFIELD,IL
GPA.3358-3752-1570-35203,2021-11-15,1637000727,,,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,unlockcharactermanager,,US,,60585,,,,,,,,Charged,o1q,USD,5.49,0.45,5.94,PLAINFIELD,IL
GPA.3335-0016-7917-61094,2021-11-15,1637003205,,,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,unlockcharactermanager,,US,,43050,,,,,,,,Charged,OnePlus7TTMO,USD,5.49,0.4,5.89,Mount Vernon,OH
GPA.3343-9535-1978-42015,2021-11-15,1637013164,,,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,unlockcharactermanager,,US,,53566,,,,,,,,Charged,y2q,USD,5.49,0.3,5.79,BRODHEAD,WI
GPA.3383-5116-4912-82732,2021-11-16,1637020876,,,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,premium,,US,,27215,,,,,,,,Charged,a02q,USD,3.49,0.24,3.73,Burlington,NC
GPA.3325-5408-5397-82305,2021-11-16,1637023202,,,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,unlockcharactermanager,,US,,46219,,,,,,,,Charged,redfin,USD,5.49,0.38,5.87,Indianapolis,IN
GPA.3354-5711-0561-20257,2021-11-16,1637026250,,,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,unlockcharactermanager,,US,,77515,,,,,,,,Charged,beyond1q,USD,5.49,0.37,5.86,ANGLETON,TX
GPA.3300-2186-9191-91055,2021-11-16,1637026260,,,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,premium,,US,,77515,,,,,,,,Charged,beyond1q,USD,3.49,0.24,3.73,ANGLETON,TX
GPA.3322-6849-5649-01780,2021-11-16,1637028208,,,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,premium,,GB,,,,,,,,,,Charged,OnePlus8Pro,GBP,2.16,0.43,2.59,,
GPA.3321-5629-6357-67377,2021-11-16,1637035041,,,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,premium,,US,,83250,,,,,,,,Charged,p3q,USD,3.49,0.0,3.49,MCCAMMON,ID
GPA.3359-9091-5009-14183,2021-11-16,1637053373,,,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,premium,,US,,92040,,,,,,,,Charged,a42xuq,USD,3.49,0.0,3.49,LAKESIDE,CA
GPA.3398-7782-8123-16650,2021-11-16,1637066257,,,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,unlockcharactermanager,,NL,,,,,,,,,,Charged,beyond2,EUR,4.12,0.87,4.99,,
GPA.3321-8690-4589-89725,2021-11-16,1637079484,,,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,unlockcharactermanager,,US,,78577,,,,,,,,Charged,OnePlus8TTMO,USD,5.49,0.45,5.94,MCALLEN,TX
GPA.3303-0850-4730-15876,2021-11-16,1637081457,,,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,premium,,US,,08360,,,,,,,,Charged,c2q,USD,3.49,0.23,3.72,Vineland,NJ
GPA.3352-8687-8099-83623,2021-11-16,1637082023,,,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,premium,,BR,,11350300,,,,,,,,Charged,sofiar,BRL,12.99,0.0,12.99,São Vicente,SP
GPA.3334-3867-9174-58668,2021-11-16,1637100712,,,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,unlockcharactermanager,,US,,98270,,,,,,,,Charged,surfna,USD,5.49,0.51,6.00,MARYSVILLE,WA
GPA.3396-6495-6792-70115,2021-11-17,1637115485,,,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,unlockcharactermanager,,US,,77059,,,,,,,,Charged,starqltesq,USD,5.49,0.45,5.94,HOUSTON,TX
GPA.3358-6416-1725-44697,2021-11-17,1637167957,,,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,premium,,US,,15801,,,,,,,,Charged,100011885,USD,3.49,0.21,3.70,DuBois,PA
GPA.3327-8310-2390-64666,2021-11-17,1637173072,,,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,premium,,GB,,,,,,,,,,Charged,blackjack,GBP,2.16,0.43,2.59,,
GPA.3352-3756-2446-02406,2021-11-18,1637204553,,,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,unlockcharactermanager,,US,,23060,,,,,,,,Charged,starqltesq,USD,5.49,0.0,5.49,Glen Allen,VA
GPA.3304-1343-6014-44849,2021-11-18,1637207445,,,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,unlockcharactermanager,,US,,44035,,,,,,,,Charged,Porto,USD,5.49,0.36,5.85,ELYRIA,OH
GPA.3354-5100-4193-32703,2021-11-18,1637208587,,,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,premium,,US,,24540,,,,,,,,Charged,poseidonlteatt,USD,3.49,0.0,3.49,UNINCORPORATED,VA
GPA.3339-8837-1611-67093,2021-11-18,1637239896,,,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,unlockcharactermanager,,DE,,,,,,,,,,Charged,joyeuse,EUR,4.19,0.8,4.99,,
GPA.3378-3692-0039-46056,2021-11-18,1637244138,,,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,unlockcharactermanager,,DE,,,,,,,,,,Charged,rosemary,EUR,4.19,0.8,4.99,,
GPA.3317-9685-8446-68388,2021-11-18,1637245303,,,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,premium,,AR,,8324,,,,,,,,Charged,a50,USD,3.38,0.0,3.38,Cipolletti,Río Negro
GPA.3327-4207-6301-77052,2021-11-18,1637245831,,,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,premium,,DE,,,,,,,,,,Charged,joyeuse,EUR,2.51,0.48,2.99,,
GPA.3352-0970-6974-83036,2021-11-18,1637254178,,,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,unlockcharactermanager,,US,,66619,,,,,,,,Charged,p3q,USD,5.49,0.51,6.00,TOPEKA,KS
GPA.3366-2710-9150-33168,2021-11-18,1637272518,,,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,unlockcharactermanager,,GB,,,,,,,,,,Charged,o1s,GBP,3.49,0.7,4.19,,
GPA.3347-6931-0794-78683,2021-11-18,1637272541,,,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,premium,,GB,,,,,,,,,,Charged,o1s,GBP,2.16,0.43,2.59,,
GPA.3397-4412-1702-76832,2021-11-19,1637291499,,,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,premium,,US,,76301,,,,,,,,Charged,surfna,USD,3.49,0.29,3.78,WICHITA FALLS,TX
GPA.3325-1289-7373-75745,2021-11-19,1637291521,,,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,unlockcharactermanager,,US,,76301,,,,,,,,Charged,surfna,USD,5.49,0.45,5.94,WICHITA FALLS,TX
GPA.3387-1721-1511-05415,2021-11-19,1637296701,,,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,unlockcharactermanager,,US,,98058,,,,,,,,Charged,z3q,USD,5.49,0.48,5.97,KENT,WA
GPA.3398-4750-4437-59762,2021-11-19,1637317380,,,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,premium,,US,,30577,,,,,,,,Charged,a32x,USD,3.49,0.0,3.49,HOMER,GA
GPA.3311-2368-6426-56889,2021-11-19,1637319679,,,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,unlockcharactermanager,,DE,,,,,,,,,,Charged,a5y17lte,EUR,3.19,0.8,3.99,,
GPA.3329-2446-3746-64056,2021-11-19,1637326724,,,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,unlockcharactermanager,,US,,75847,,,,,,,,Charged,c2s,USD,5.49,0.42,5.91,KENNARD,TX
GPA.3353-9348-4227-40933,2021-11-19,1637326734,,,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,premium,,US,,75847,,,,,,,,Charged,c2s,USD,3.49,0.27,3.76,KENNARD,TX
GPA.3382-7295-1735-51338,2021-11-19,1637331144,,,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,premium,,GB,,,,,,,,,,Charged,j6lte,GBP,2.16,0.43,2.59,,
GPA.3344-1150-5961-65037,2021-11-19,1637342641,,,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,unlockcharactermanager,,US,,44108,,,,,,,,Charged,a51,USD,5.49,0.44,5.93,BRATENAHL,OH
GPA.3368-3895-9340-87027,2021-11-20,1637380244,,,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,unlockcharactermanager,,US,,59404,,,,,,,,Charged,a21,USD,5.49,0.0,5.49,GREAT FALLS,MT
GPA.3317-2070-1325-37681,2021-11-20,1637382038,,,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,premium,,US,,44035,,,,,,,,Charged,Porto,USD,3.49,0.23,3.72,ELYRIA,OH
GPA.3361-7872-0915-29195,2021-11-20,1637387535,,,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,unlockcharactermanager,,US,,52402,,,,,,,,Charged,star2qltesq,USD,5.49,0.38,5.87,CEDAR RAPIDS,IA
GPA.3381-1231-7422-31750,2021-11-20,1637409422,,,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,unlockcharactermanager,,US,,14608,,,,,,,,Charged,o1q,USD,5.49,0.44,5.93,ROCHESTER,NY
GPA.3372-9400-8732-00436,2021-11-20,1637412685,,,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,unlockcharactermanager,,DE,,,,,,,,,,Charged,a70q,EUR,4.19,0.8,4.99,,
GPA.3328-3279-0675-09402,2021-11-20,1637412705,,,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,premium,,DE,,,,,,,,,,Charged,a70q,EUR,2.51,0.48,2.99,,
GPA.3367-7471-1058-79888,2021-11-20,1637433213,,,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,premium,,GB,,,,,,,,,,Charged,TB-X505F,GBP,2.16,0.43,2.59,,
GPA.3346-9387-6858-27481,2021-11-20,1637433445,,,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,unlockcharactermanager,,GB,,,,,,,,,,Charged,TB-X505F,GBP,3.49,0.7,4.19,,
GPA.3346-9337-8372-02208,2021-11-20,1637436181,,,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,premium,,US,,74948,,,,,,,,Charged,timelm,USD,3.49,0.0,3.49,MULDROW,OK
GPA.3345-8168-7406-88950,2021-11-20,1637440364,,,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,unlockcharactermanager,,US,,44314,,,,,,,,Charged,y2q,USD,5.49,0.37,5.86,AKRON,OH
GPA.3316-8319-1281-96797,2021-11-21,1637456019,,,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,unlockcharactermanager,,US,,65202,,,,,,,,Charged,heroqltevzw,USD,5.49,0.0,5.49,Columbia,MO
GPA.3330-1244-0060-14664,2021-11-21,1637457429,,,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,premium,,US,,80233,,,,,,,,Charged,alphalm,USD,3.49,0.0,3.49,DENVER,CO
GPA.3312-6161-6812-33492,2021-11-21,1637500829,,,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,unlockcharactermanager,,US,,33032,,,,,,,,Charged,beyond0q,USD,5.49,0.0,5.49,HOMESTEAD,FL
GPA.3335-3471-0845-04030,2021-11-21,1637507936,,,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,premium,,DE,,,,,,,,,,Charged,gts210wifi,EUR,2.51,0.48,2.99,,
GPA.3379-4122-8833-72169,2021-11-21,1637512028,,,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,unlockcharactermanager,,NL,,,,,,,,,,Charged,Nord,EUR,4.12,0.87,4.99,,
GPA.3378-2826-1032-10292,2021-11-21,1637514301,,,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,unlockcharactermanager,,GB,,,,,,,,,,Charged,a51,GBP,3.49,0.7,4.19,,
GPA.3384-9723-1593-46456,2021-11-21,1637517408,,,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,unlockcharactermanager,,DE,,,,,,,,,,Charged,gts210wifi,EUR,4.19,0.8,4.99,,
GPA.3322-7630-1226-86009,2021-11-21,1637520729,,,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,unlockcharactermanager,,US,,61761,,,,,,,,Charged,p3q,USD,5.49,0.48,5.97,BLOOMINGTON,IL
GPA.3318-8244-1836-56186,2021-11-21,1637523558,,,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,unlockcharactermanager,,US,,80015,,,,,,,,Charged,beyond2q,USD,5.49,0.0,5.49,AURORA,CO
GPA.3369-5036-1196-22763,2021-11-21,1637528258,,,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,unlockcharactermanager,,US,,80233,,,,,,,,Charged,alphalm,USD,5.49,0.0,5.49,DENVER,CO
GPA.3302-9413-9069-71612,2021-11-21,1637536623,,,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,unlockcharactermanager,,US,,94127,,,,,,,,Charged,OnePlus8T,USD,5.49,0.0,5.49,SAN FRANCISCO,CA
GPA.3355-9470-7125-91223,2021-11-22,1637541387,,,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,premium,,CA,,R2C 0E1,,,,,,,,Charged,caymanlm,CAD,4.49,0.22,4.71,Winnipeg,MB
GPA.3323-8926-0718-19499,2021-11-22,1637541778,,,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,unlockcharactermanager,,US,,20841,,,,,,,,Charged,dreamqlteue,USD,5.49,0.33,5.82,BOYDS,MD
GPA.3340-1913-2763-60312,2021-11-22,1637574619,,,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,unlockcharactermanager,,US,,50315,,,,,,,,Charged,crownqltesq,USD,5.49,0.38,5.87,DES MOINES,IA
GPA.3362-0882-2267-50953,2021-11-22,1637610351,,,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,premium,,US,,43701,,,,,,,,Charged,crocus,USD,3.49,0.25,3.74,Zanesville,OH
GPA.3308-2472-5292-74038,2021-11-22,1637624527,,,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,unlockcharactermanager,,US,,49855,,,,,,,,Charged,beyond2q,USD,5.49,0.33,5.82,MARQUETTE,MI
GPA.3313-4303-5163-03710,2021-11-22,1637624538,,,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,premium,,US,,49855,,,,,,,,Charged,beyond2q,USD,3.49,0.21,3.70,MARQUETTE,MI
GPA.3302-7257-9565-61308,2021-11-23,1637634203,,,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,unlockcharactermanager,,CA,,T8G 1A9,,,,,,,,Charged,sunfish,CAD,7.49,0.37,7.86,Sherwood Park,AB
GPA.3351-2555-1103-12042,2021-11-23,1637634468,,,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,unlockcharactermanager,,US,,73009,,,,,,,,Charged,dreamqltesq,USD,5.49,0.0,5.49,BINGER,OK
GPA.3383-3791-4287-11059,2021-11-23,1637662613,,,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,premium,,US,,48042,,,,,,,,Charged,starqltesq,USD,3.49,0.21,3.70,MACOMB,MI
GPA.3349-5731-2199-62879,2021-11-23,1637685158,,,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,premium,,US,,81211,,,,,,,,Charged,gts7xlwifi,USD,3.49,0.0,3.49,BUENA VISTA,CO
GPA.3313-9841-5092-97145,2021-11-23,1637685419,,,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,unlockcharactermanager,,US,,81211,,,,,,,,Charged,gts7xlwifi,USD,5.49,0.0,5.49,BUENA VISTA,CO
GPA.3320-4600-0363-94482,2021-11-23,1637708015,,,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,premium,,US,,78114,,,,,,,,Charged,gts7fewifi,USD,3.49,0.29,3.78,UNINCORPORATED,TX
GPA.3369-2095-0254-30858,2021-11-23,1637711987,,,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,premium,,US,,77632,,,,,,,,Charged,a71xq,USD,3.49,0.29,3.78,Orange,TX
GPA.3337-4245-6836-48908,2021-11-24,1637715036,,,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,premium,,US,,50023,,,,,,,,Charged,crownqltesq,USD,3.49,0.21,3.70,ankeny,IA
GPA.3370-0145-6808-06594,2021-11-24,1637722598,,,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,unlockcharactermanager,,US,,84414,,,,,,,,Charged,a52xq,USD,5.49,0.4,5.89,HARRISVILLE,UT
GPA.3326-3892-5889-21686,2021-11-24,1637722846,,,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,unlockcharactermanager,,US,,77677,,,,,,,,Charged,cv7a,USD,5.49,0.34,5.83,VIDOR,TX
GPA.3319-7878-5348-86515,2021-11-24,1637760702,,,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,premium,,GB,,,,,,,,,,Charged,a71,GBP,1.16,0.43,1.59,,
GPA.3316-9706-3045-21552,2021-11-24,1637776722,,,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,premium,,US,,97501,,,,,,,,Charged,beyond2q,USD,3.49,0.0,3.49,Medford,OR
GPA.3369-7886-0139-81600,2021-11-24,1637782669,,,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,unlockcharactermanager,,US,,98563,,,,,,,,Charged,z3q,USD,5.49,0.49,5.98,MONTESANO,WA
GPA.3334-5313-1238-11839,2021-11-25,1637807362,,,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,unlockcharactermanager,,US,,28546,,,,,,,,Charged,y2q,USD,5.49,0.38,5.87,Jacksonville,NC
GPA.3357-2387-7335-03028,2021-11-25,1637819374,,,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,unlockcharactermanager,,US,,89119,,,,,,,,Charged,beyond2q,USD,5.49,0.0,5.49,LAS VEGAS,NV
GPA.3352-3672-9946-61728,2021-11-25,1637866213,,,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,unlockcharactermanager,,US,,39759,,,,,,,,Charged,c2q,USD,5.49,0.38,5.87,UNINCORPORATED,MS
GPA.3359-3541-5651-25195,2021-11-25,1637875640,,,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,unlockcharactermanager,,US,,31401,,,,,,,,Charged,gta7litewifi,USD,5.49,0.0,5.49,SAVANNAH,GA
GPA.3336-3470-0351-63798,2021-11-25,1637875691,,,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,premium,,US,,31401,,,,,,,,Charged,gta7litewifi,USD,3.49,0.0,3.49,SAVANNAH,GA
